Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2012,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
2012,ZWE,IRL,Zimbabwe,Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
2012,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,ZWE,ITA,Zimbabwe,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2012,ZWE,JPN,Zimbabwe,Japan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2012,ZWE,LSO,Zimbabwe,Lesotho,REF,,,,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2012,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,MDA,Zimbabwe,Republic of Moldova,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,MYS,Zimbabwe,Malaysia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,MWI,Zimbabwe,Malawi,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,MAR,Zimbabwe,Morocco,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2012,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,0,8,0,22,0,0,30,0,0,5,44,0,0,49,79
2012,ZWE,NAM,Zimbabwe,Namibia,REF,,,,0,0,0,10,0,0,10,0,6,0,8,0,0,14,24
2012,ZWE,NLD,Zimbabwe,Netherlands,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2012,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2012,ZWE,NOR,Zimbabwe,Norway,ASY,,,,0,0,0,0,0,5,5,0,0,0,0,0,9,9,14
2012,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2012,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
2012,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,POL,Zimbabwe,Poland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40375
2012,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
2012,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,SDN,Zimbabwe,Sudan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,ASY,,,,0,0,8,0,0,0,8,0,0,0,7,0,0,7,15
2012,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2012,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2012,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2012,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2012,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,0,0,0,9,0,0,9,0,5,0,0,0,0,5,14
2012,ZWE,THA,Zimbabwe,Thailand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2012,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2012,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866
2012,ZWE,ZMB,Zimbabwe,Zambia,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2012,ZWE,ZWE,Zimbabwe,Zimbabwe,IDP,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57926
2012,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,0,0,0,17,0,0,17,0,0,5,0,0,0,5,22
2012,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2013,ZWE,AGO,Zimbabwe,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,EGY,Zimbabwe,Egypt,ASY,,,,0,0,0,10,0,0,10,0,0,0,6,0,0,6,16
2013,ZWE,EGY,Zimbabwe,Egypt,REF,,,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2013,ZWE,ARG,Zimbabwe,Argentina,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,ZWE,AUS,Zimbabwe,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2013,ZWE,AUS,Zimbabwe,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991
2013,ZWE,AUT,Zimbabwe,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2013,ZWE,AUT,Zimbabwe,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2013,ZWE,BEL,Zimbabwe,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,BEL,Zimbabwe,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2013,ZWE,BWA,Zimbabwe,Botswana,ASY,,,,0,9,0,11,0,0,20,5,7,0,12,0,0,24,44
2013,ZWE,BWA,Zimbabwe,Botswana,REF,,,,60,69,54,212,11,0,406,77,55,38,410,9,0,589,995
2013,ZWE,BRA,Zimbabwe,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,ZWE,BGR,Zimbabwe,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,CAN,Zimbabwe,Canada,ASY,,,,0,0,0,26,0,0,26,0,5,0,16,0,0,21,47
2013,ZWE,CAN,Zimbabwe,Canada,REF,,,,0,0,9,30,5,0,44,0,0,10,23,5,0,38,3969
2013,ZWE,CHN,Zimbabwe,China,ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2013,ZWE,CHN,Zimbabwe,China,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,CRI,Zimbabwe,Costa Rica,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,DNK,Zimbabwe,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,DNK,Zimbabwe,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2013,ZWE,ECU,Zimbabwe,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2013,ZWE,FIN,Zimbabwe,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,FRA,Zimbabwe,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,FRA,Zimbabwe,France,REF,,,,0,0,0,0,0,15,15,0,0,0,0,0,22,22,37
2013,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540
2013,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10302
2013,ZWE,DEU,Zimbabwe,Germany,ASY,,,,0,6,0,15,0,0,21,0,5,0,15,0,0,20,41
2013,ZWE,DEU,Zimbabwe,Germany,REF,,,,0,7,0,23,0,0,30,0,5,0,13,0,0,18,48
2013,ZWE,GRC,Zimbabwe,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2013,ZWE,GRC,Zimbabwe,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,HKG,Zimbabwe,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,HRV,Zimbabwe,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2013,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
2013,ZWE,IRL,Zimbabwe,Ireland,REF,,,,0,5,7,72,0,0,84,0,5,8,74,0,0,87,171
2013,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,ITA,Zimbabwe,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2013,ZWE,JPN,Zimbabwe,Japan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5
2013,ZWE,LSO,Zimbabwe,Lesotho,REF,,,,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2013,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,MDA,Zimbabwe,Republic of Moldova,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,MAR,Zimbabwe,Morocco,ASY,,,,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12
2013,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,7,0,7,23,0,0,37,0,0,11,50,0,0,61,98
2013,ZWE,NAM,Zimbabwe,Namibia,REF,,,,0,5,0,8,0,0,13,0,0,8,11,0,0,19,32
2013,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2013,ZWE,NOR,Zimbabwe,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2013,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2013,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2013,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,POL,Zimbabwe,Poland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,POL,Zimbabwe,Poland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2013,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40523
2013,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158
2013,ZWE,ESP,Zimbabwe,Spain,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,SDN,Zimbabwe,Sudan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,SVN,Zimbabwe,Slovenia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,ASY,,,,0,0,8,0,0,0,8,0,0,0,7,0,0,7,15
2013,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2013,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2013,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2013,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2013,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,0,0,0,9,0,5,14,0,0,0,0,0,0,0,14
2013,ZWE,THA,Zimbabwe,Thailand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,TUR,Zimbabwe,Turkey,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2013,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
2013,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711
2013,ZWE,ZMB,Zimbabwe,Zambia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,ZWE,ZMB,Zimbabwe,Zambia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2013,ZWE,ZWE,Zimbabwe,Zimbabwe,IDP,,,,0,5,5,19,0,0,29,9,9,5,0,0,0,23,60139
2013,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,7,7,5,14,0,0,33,7,5,0,0,0,0,12,97
2013,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,AGO,Zimbabwe,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,EGY,Zimbabwe,Egypt,ASY,,,,0,0,5,0,0,0,5,0,0,5,0,0,0,5,10
2014,ZWE,EGY,Zimbabwe,Egypt,REF,,,,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7
2014,ZWE,ARG,Zimbabwe,Argentina,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2014,ZWE,AUS,Zimbabwe,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
2014,ZWE,AUS,Zimbabwe,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020
2014,ZWE,AUT,Zimbabwe,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2014,ZWE,BEL,Zimbabwe,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,BEL,Zimbabwe,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2014,ZWE,BWA,Zimbabwe,Botswana,ASY,,,,5,5,0,10,0,0,20,5,6,0,12,0,0,23,43
2014,ZWE,BWA,Zimbabwe,Botswana,REF,,,,52,71,53,199,9,0,384,62,59,32,399,10,0,562,946
2014,ZWE,BRA,Zimbabwe,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2014,ZWE,BGR,Zimbabwe,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,CAN,Zimbabwe,Canada,ASY,,,,0,0,0,16,0,0,16,0,0,5,11,0,0,16,37
2014,ZWE,CAN,Zimbabwe,Canada,REF,,,,6,0,0,24,0,0,30,0,0,5,20,0,0,25,2767
2014,ZWE,CHN,Zimbabwe,China,ASY,,,,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2014,ZWE,CHN,Zimbabwe,China,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,CRI,Zimbabwe,Costa Rica,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,CYP,Zimbabwe,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,ZWE,CZE,Zimbabwe,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,DNK,Zimbabwe,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2014,ZWE,ECU,Zimbabwe,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,ZWE,FIN,Zimbabwe,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,FRA,Zimbabwe,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2014,ZWE,FRA,Zimbabwe,France,REF,,,,0,0,0,0,0,15,15,0,0,0,0,0,22,22,37
2014,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631
2014,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9466
2014,ZWE,DEU,Zimbabwe,Germany,ASY,,,,5,0,0,16,0,0,21,0,0,0,17,0,0,17,38
2014,ZWE,DEU,Zimbabwe,Germany,REF,,,,0,7,0,17,5,0,29,0,5,0,13,0,0,18,47
2014,ZWE,GRC,Zimbabwe,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,GRC,Zimbabwe,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,ZWE,HKG,Zimbabwe,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2014,ZWE,HRV,Zimbabwe,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
2014,ZWE,IRL,Zimbabwe,Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
2014,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,ZWE,ITA,Zimbabwe,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2014,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2014,ZWE,LSO,Zimbabwe,Lesotho,REF,,,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2014,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,LUX,Zimbabwe,Luxembourg,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,MDA,Zimbabwe,Republic of Moldova,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,MAR,Zimbabwe,Morocco,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,5,0,0,21,0,0,26,0,5,0,37,0,0,42,68
2014,ZWE,NAM,Zimbabwe,Namibia,REF,,,,0,0,0,14,0,0,14,0,0,0,18,0,0,18,32
2014,ZWE,NLD,Zimbabwe,Netherlands,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2014,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2014,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2014,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2014,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,POL,Zimbabwe,Poland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,ROU,Zimbabwe,Romania,REF,,,,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2014,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40823
2014,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,2645,2645,0,0,0,0,0,3572,3572,6217
2014,ZWE,ESP,Zimbabwe,Spain,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,SDN,Zimbabwe,Sudan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2014,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2014,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2014,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,5,0,0,5,0,5,15,0,0,0,0,0,0,0,15
2014,ZWE,THA,Zimbabwe,Thailand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,TUR,Zimbabwe,Turkey,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2014,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
2014,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492
2014,ZWE,ZMB,Zimbabwe,Zambia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ZWE,ZMB,Zimbabwe,Zambia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2014,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,0,6,5,18,0,44,73,9,7,6,0,0,21,43,116
2014,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2015,ZWE,AGO,Zimbabwe,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,EGY,Zimbabwe,Egypt,ASY,,,,0,0,0,5,0,0,5,0,0,0,5,0,0,5,10
2015,ZWE,EGY,Zimbabwe,Egypt,REF,,,,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2015,ZWE,ARG,Zimbabwe,Argentina,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZWE,AUS,Zimbabwe,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
2015,ZWE,AUS,Zimbabwe,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009
2015,ZWE,AUT,Zimbabwe,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
